ID,UniCode,FounderCode,DateOfBirth,Sex,BirthGroup,MomUnicode,CurrentGroup,BirthSeason,Status,DateOfDeath,DateOfRemove,AgeOfDelivery,AgeOfDOD,AgeOfRemove,SireUniCode,DamUniCode
10453,D-517,,8/3/2015 0:00:00,M,F,C-348,F,2016,In CS,,,11.66,,,C-916,C-348
10454,C-204,,8/3/2015 0:00:00,M,HH,B-119,HH,2016,Removed,,11/1/2016 0:00:00,8.83,,1.25,B-106,B-119
10455,C-194,,8/4/2015 0:00:00,M,R,B-603,R,2016,In CS,,,6.83,,,A-454,B-603
10456,D-099,,8/4/2015 0:00:00,F,V,C-286,V,2016,In CS,,,10.83,,,C-698,C-286
10457,C-197,,8/4/2015 0:00:00,M,S,C-430,S,2016,In CS,,,10.75,,,B-570,C-430
10458,C-191,,8/5/2015 0:00:00,M,R,C-096,R,2016,In CS,,,4.75,,,B-612,C-096
10459,D-953,,8/5/2015 0:00:00,M,V,A-018,V,2016,In CS,,,11.66,,,C-004,A-018
10460,A-400,,8/5/2015 0:00:00,F,F,B-076,F,2016,In CS,,,10.58,,,D-365,B-076
10461,E-399,,8/6/2015 0:00:00,M,MM,D-006,F,2016,In CS,,,4.00,,,C-899,D-006
10462,E-398,,8/6/2015 0:00:00,M,F,B-070,F,2016,In CS,,,11.66,,,D-365,B-070
10463,A-408,,8/6/2015 0:00:00,M,MM,A-218,MM,2016,In CS,,,9.66,,,C-527,A-218
10464,C-208,,8/6/2015 0:00:00,F,KK,E-302,KK,2016,Removed,,11/28/2018 0:00:00,4.83,,3.25,C-949,E-302
10465,C-648,,8/6/2015 0:00:00,M,R,B-039,F,2016,In CS,,,17.66,,,B-520,B-039
10466,B-286,,8/7/2015 0:00:00,M,R,D-332,R,2016,In CS,,,8.66,,,B-612,D-332
10467,E-892,,8/7/2015 0:00:00,U,F,A-885,F,2016,Dead,8/7/2015 0:00:00,,19.50,0.00,,B-834,A-885
10468,B-299,,8/7/2015 0:00:00,M,R,B-483,R,2016,In CS,,,14.66,,,B-614,B-483
10469,D-959,,8/7/2015 0:00:00,M,V,C-547,V,2016,In CS,,,4.91,,,B-389,C-547
10470,E-401,,8/7/2015 0:00:00,M,HH,B-098,F,2016,Dead,7/26/2018 0:00:00,,9.91,2.91,,B-106,B-098
10471,E-898,,8/7/2015 0:00:00,F,R,C-052,R,2016,Dead,8/11/2015 0:00:00,,6.91,0.00,,A-213,C-052
10472,B-745,,8/8/2015 0:00:00,F,S,D-191,S,2016,Removed,,10/15/2020 0:00:00,16.66,,5.16,B-548,D-191
10473,E-400,,8/9/2015 0:00:00,F,HH,E-313,HH,2016,Removed,,12/13/2016 0:00:00,3.91,,1.33,B-808,E-313
10474,A-868,,8/9/2015 0:00:00,M,KK,B-586,KK,2016,Removed,,10/30/2018 0:00:00,7.83,,3.16,B-101,B-586
10475,D-092,,8/9/2015 0:00:00,F,V,C-456,V,2016,In CS,,,9.75,,,C-004,C-456
10476,C-198,,8/10/2015 0:00:00,M,S,D-711,S,2016,Removed,,10/30/2019 0:00:00,15.50,,4.16,C-501,D-711
10477,B-740,,8/10/2015 0:00:00,F,S,E-299,S,2016,Removed,,10/25/2019 0:00:00,4.83,,4.16,C-501,E-299
10478,A-859,,8/11/2015 0:00:00,M,R,D-356,R,2016,In CS,,,7.83,,,B-611,D-356
10479,D-516,,8/11/2015 0:00:00,F,F,A-276,F,2016,In CS,,,6.58,,,C-962,A-276
10480,A-416,,8/12/2015 0:00:00,F,R,C-021,R,2016,In CS,,,8.50,,,E-077,C-021
10481,B-755,,8/12/2015 0:00:00,F,MM,A-216,nPP,2016,In CS,,,9.66,,,A-709,A-216
10482,A-418,,8/12/2015 0:00:00,F,R,B-363,R,2016,In CS,,,11.75,,,D-316,B-363
10483,D-958,,8/12/2015 0:00:00,M,V,A-690,V,2016,In CS,,,6.83,,,A-233,A-690
10484,D-963,,8/13/2015 0:00:00,F,F,B-144,F,2016,In CS,,,6.66,,,E-238,B-144
10485,A-852,,8/13/2015 0:00:00,F,R,C-553,R,2016,In CS,,,3.91,,,C-942,C-553
10486,D-086,,8/13/2015 0:00:00,M,F,D-836,F,2016,In CS,,,5.91,,,E-214,D-836
10487,D-091,,8/13/2015 0:00:00,F,V,E-204,V,2016,In CS,,,8.83,,,A-598,E-204
10488,E-905,,8/13/2015 0:00:00,M,R,C-874,R,2016,Dead,8/13/2015 0:00:00,,10.75,0.00,,E-242,C-874
10489,A-406,,8/13/2015 0:00:00,F,MM,A-733,MM,2016,Dead,8/11/2017 0:00:00,,5.91,2.00,,B-152,A-733
10490,A-862,,8/13/2015 0:00:00,F,MM,C-971,MM,2016,In CS,,,4.83,,,A-682,C-971
10491,E-903,,8/14/2015 0:00:00,F,KK,C-552,KK,2016,Removed,,10/30/2015 0:00:00,3.83,,0.16,E-211,C-552
10492,A-855,,8/14/2015 0:00:00,F,R,C-559,R,2016,In CS,,,3.91,,,D-755,C-559
10493,A-850,,8/14/2015 0:00:00,F,R,E-300,R,2016,In CS,,,4.91,,,E-242,E-300
10494,E-888,,8/15/2015 0:00:00,F,V,A-313,V,2016,Dead,5/18/2016 0:00:00,,4.83,0.75,,B-407,A-313
10495,D-528,,8/15/2015 0:00:00,M,F,B-169,F,2016,In CS,,,5.91,,,C-047,B-169
10496,C-640,,8/15/2015 0:00:00,F,R,B-408,S,2016,Dead,5/14/2019 0:00:00,,11.58,3.75,,A-281,B-408
10497,A-403,,8/15/2015 0:00:00,M,HH,C-070,HH,2016,Removed,,10/18/2016 0:00:00,5.83,,1.16,B-980,C-070
10498,E-891,,8/15/2015 0:00:00,M,V,A-764,V,2016,Removed,,12/1/2015 0:00:00,3.91,,0.33,B-175,A-764
10499,A-414,,8/15/2015 0:00:00,M,R,B-540,R,2016,In CS,,,9.75,,,C-069,B-540
10500,C-215,,8/16/2015 0:00:00,M,MM,D-441,MM,2016,Removed,,12/9/2016 0:00:00,3.91,,1.33,C-882,D-441
10501,A-845,,8/16/2015 0:00:00,F,HH,D-782,HH,2016,Removed,,10/19/2016 0:00:00,7.83,,1.16,E-071,D-782
10502,E-393,,8/17/2015 0:00:00,M,V,B-133,V,2016,In CS,,,6.83,,,C-004,B-133
10503,D-088,,8/17/2015 0:00:00,M,KK,C-032,KK,2016,Dead,4/12/2017 0:00:00,,7.83,1.66,,C-921,C-032
10504,C-201,,8/17/2015 0:00:00,F,KK,A-989,KK,2016,Removed,,10/31/2018 0:00:00,14.66,,3.16,E-265,A-989
10505,A-863,,8/17/2015 0:00:00,M,F,B-079,F,2016,In CS,,,10.83,,,B-129,B-079
10506,E-412,,8/18/2015 0:00:00,M,R,D-229,R,2016,Dead,11/12/2016 0:00:00,,15.75,1.25,,C-053,D-229
10507,B-757,,8/18/2015 0:00:00,F,KK,D-614,KK,2016,Dead,12/2/2016 0:00:00,,10.66,1.33,,B-916,D-614
10508,E-408,,8/18/2015 0:00:00,F,F,A-275,F,2016,In CS,,,6.83,,,A-494,A-275
10509,D-522,,8/18/2015 0:00:00,F,V,A-691,V,2016,In CS,,,6.75,,,D-567,A-691
10510,D-532,,8/18/2015 0:00:00,M,F,E-246,F,2016,In CS,,,6.83,,,C-471,E-246
10511,D-521,,8/19/2015 0:00:00,M,F,D-793,F,2016,In CS,,,7.75,,,D-389,D-793
10512,C-643,,8/19/2015 0:00:00,F,S,B-990,S,2016,Removed,,12/3/2019 0:00:00,10.66,,4.33,D-776,B-990
10513,C-210,,8/19/2015 0:00:00,M,HH,B-959,HH,2016,Removed,,11/16/2016 0:00:00,11.66,,1.25,B-850,B-959
10514,A-423,,8/20/2015 0:00:00,F,KK,C-904,KK,2016,Removed,,10/31/2018 0:00:00,8.83,,3.16,C-950,C-904
10515,E-895,,8/20/2015 0:00:00,F,HH,B-462,HH,2016,Dead,8/1/2016 0:00:00,,14.66,1.00,,E-071,B-462
10516,D-520,,8/20/2015 0:00:00,F,F,A-745,F,2016,In CS,,,4.83,,,B-129,A-745
10517,D-527,,8/20/2015 0:00:00,F,KK,D-392,KK,2016,Removed,,11/27/2018 0:00:00,5.91,,3.25,A-494,D-392
10518,B-748,,8/20/2015 0:00:00,M,S,C-999,S,2016,Removed,,10/17/2019 0:00:00,3.91,,4.16,C-461,C-999
10519,A-843,,8/20/2015 0:00:00,M,F,A-633,F,2016,In CS,,,10.75,,,D-365,A-633
10520,D-968,,8/20/2015 0:00:00,F,R,B-536,R,2016,Dead,4/1/2017 0:00:00,,10.75,1.66,,E-242,B-536
10521,B-763,,8/22/2015 0:00:00,M,KK,C-981,KK,2016,Removed,,10/31/2018 0:00:00,4.91,,3.16,E-265,C-981
10522,B-285,,8/22/2015 0:00:00,M,S,B-124,S,2016,Removed,,10/18/2019 0:00:00,7.83,,4.16,C-527,B-124
10523,E-886,,8/22/2015 0:00:00,F,R,A-302,R,2016,Removed,,11/12/2015 0:00:00,4.91,,0.25,B-612,A-302
10524,B-297,,8/23/2015 0:00:00,M,R,D-743,R,2016,In CS,,,10.83,,,D-316,D-743
10525,E-394,,8/23/2015 0:00:00,F,V,C-006,V,2016,In CS,,,9.66,,,A-990,C-006
10526,C-195,,8/23/2015 0:00:00,F,S,C-054,S,2016,Removed,,10/30/2019 0:00:00,6.91,,4.16,B-023,C-054
10527,D-531,,8/23/2015 0:00:00,M,KK,B-592,KK,2016,In CS,,,6.91,,,C-956,B-592
10528,C-651,,8/23/2015 0:00:00,M,HH,C-345,HH,2016,Removed,,11/1/2016 0:00:00,13.75,,1.25,E-118,C-345
10529,A-424,,8/23/2015 0:00:00,F,MM,D-830,MM,2016,Dead,7/25/2019 0:00:00,,5.91,3.91,,C-527,D-830
10530,D-962,,8/24/2015 0:00:00,F,KK,B-123,KK,2016,Removed,,11/27/2018 0:00:00,7.75,,3.25,B-101,B-123
10531,C-652,,8/24/2015 0:00:00,M,HH,A-075,HH,2016,Removed,,11/1/2016 0:00:00,11.58,,1.25,A-029,A-075
10532,A-860,,8/24/2015 0:00:00,M,MM,D-811,MM,2016,In CS,,,6.91,,,C-527,D-811
10533,E-897,,8/24/2015 0:00:00,M,MM,B-828,MM,2016,Dead,8/24/2015 0:00:00,,15.66,0.00,,E-209,B-828
10534,B-758,,8/24/2015 0:00:00,M,KK,C-555,KK,2016,Removed,,10/31/2018 0:00:00,3.91,,3.16,A-280,C-555
10535,D-969,,8/24/2015 0:00:00,F,S,B-563,S,2016,Removed,,12/11/2019 0:00:00,8.83,,4.33,E-211,B-563
10536,E-906,,8/25/2015 0:00:00,M,HH,C-946,HH,2016,Dead,1/13/2016 0:00:00,,6.75,0.41,,C-014,C-946
10537,E-917,,8/26/2015 0:00:00,M,F,E-306,F,2016,Removed,,11/17/2015 0:00:00,3.75,,0.25,C-440,E-306
10538,B-309,,8/26/2015 0:00:00,M,KK,B-094,KK,2016,Dead,12/16/2016 0:00:00,,9.75,1.33,,E-140,B-094
10539,D-084,,8/26/2015 0:00:00,M,F,B-189,F,2016,In CS,,,4.75,,,D-341,B-189
10540,C-206,,8/26/2015 0:00:00,F,KK,A-655,KK,2016,Dead,10/27/2017 0:00:00,,9.83,2.16,,D-776,A-655
10541,B-287,,8/26/2015 0:00:00,F,R,E-008,S,2016,Removed,,11/1/2019 0:00:00,11.66,,4.25,C-442,E-008
10542,E-899,,8/26/2015 0:00:00,M,R,C-107,R,2016,Removed,,11/17/2015 0:00:00,3.91,,0.25,B-570,C-107
10543,C-658,,8/26/2015 0:00:00,F,V,E-231,V,2016,In CS,,,7.58,,,A-990,E-231
10544,A-425,,8/26/2015 0:00:00,M,MM,B-430,MM,2016,In CS,,,11.50,,,B-108,B-430
10545,E-894,,8/27/2015 0:00:00,M,F,B-078,F,2016,Dead,4/11/2016 0:00:00,,10.91,0.66,,E-228,B-078
10546,A-853,,8/28/2015 0:00:00,F,R,C-051,R,2016,In CS,,,6.83,,,A-454,C-051
10547,D-085,,8/28/2015 0:00:00,M,F,A-297,F,2016,In CS,,,5.83,,,B-834,A-297
10548,B-753,,8/28/2015 0:00:00,F,F,A-706,F,2016,In CS,,,6.66,,,C-916,A-706
10549,C-199,,8/28/2015 0:00:00,F,S,B-105,S,2016,Removed,,10/30/2019 0:00:00,8.83,,4.16,B-152,B-105
10550,A-844,,8/28/2015 0:00:00,M,KK,B-168,KK,2016,Dead,11/30/2016 0:00:00,,5.91,1.25,,B-548,B-168
10551,C-644,,8/29/2015 0:00:00,F,S,B-508,S,2016,Dead,1/10/2017 0:00:00,,11.83,1.41,,E-211,B-508
10552,C-649,,8/29/2015 0:00:00,F,R,D-310,R,2016,Dead,1/31/2017 0:00:00,,10.83,1.41,,A-454,D-310
10553,A-417,,8/29/2015 0:00:00,F,R,C-880,R,2016,In CS,,,9.75,,,E-077,C-880
10554,C-646,,8/29/2015 0:00:00,F,KK,C-892,KK,2016,Dead,10/21/2016 0:00:00,,9.83,1.16,,A-259,C-892
10555,A-858,,8/29/2015 0:00:00,F,R,C-979,R,2016,In CS,,,4.83,,,D-716,C-979
10556,E-900,,8/29/2015 0:00:00,M,MM,C-469,MM,2016,Dead,3/3/2016 0:00:00,,8.83,0.58,,B-850,C-469
10557,D-529,,8/29/2015 0:00:00,F,KK,C-906,KK,2016,Removed,,11/27/2018 0:00:00,8.83,,3.25,D-237,C-906
10558,A-426,,8/29/2015 0:00:00,M,KK,D-354,KK,2016,Removed,,10/31/2018 0:00:00,7.91,,3.16,E-077,D-354
10559,B-290,,8/29/2015 0:00:00,M,R,B-986,R,2016,In CS,,,10.75,,,C-014,B-986
10560,B-767,,8/30/2015 0:00:00,F,V,A-519,V,2016,In CS,,,20.66,,,D-747,A-519
10561,E-914,,8/30/2015 0:00:00,M,R,D-745,R,2016,Dead,2/17/2016 0:00:00,,10.83,0.50,,B-612,D-745
10562,E-403,,8/30/2015 0:00:00,M,F,D-303,F,2016,Dead,12/2/2016 0:00:00,,10.75,1.33,,C-681,D-303
10563,A-407,,8/30/2015 0:00:00,M,MM,A-670,MM,2016,In CS,,,8.75,,,A-682,A-670
10564,B-298,,8/30/2015 0:00:00,F,R,D-312,R,2016,Dead,1/19/2017 0:00:00,,10.83,1.41,,A-454,D-312
10565,B-281,,8/31/2015 0:00:00,M,R,A-204,S,2016,Removed,,10/30/2019 0:00:00,10.66,,4.16,E-077,A-204
10566,D-514,,8/31/2015 0:00:00,M,MM,D-691,nPP,2016,In CS,,,16.75,,,D-345,D-691
10567,C-207,,8/31/2015 0:00:00,M,KK,A-206,KK,2016,Dead,12/1/2016 0:00:00,,10.75,1.33,,D-180,A-206
10568,C-203,,8/31/2015 0:00:00,F,HH,D-414,HH,2016,Removed,,11/1/2016 0:00:00,4.91,,1.25,C-511,D-414
10569,D-097,,8/31/2015 0:00:00,M,V,A-314,V,2016,In CS,,,4.83,,,B-100,A-314
10570,D-080,,9/1/2015 0:00:00,F,R,A-534,R,2016,In CS,,,11.75,,,C-942,A-534
10571,C-653,,9/2/2015 0:00:00,F,HH,B-120,HH,2016,Removed,,11/1/2016 0:00:00,9.00,,1.16,A-647,B-120
10572,B-743,,9/2/2015 0:00:00,F,R,A-307,R,2016,In CS,,,4.91,,,B-852,A-307
10573,D-952,,9/3/2015 0:00:00,M,V,B-134,V,2016,In CS,,,6.83,,,C-023,B-134
10574,B-742,,9/6/2015 0:00:00,M,R,D-656,R,2016,Dead,2/16/2017 0:00:00,,11.66,1.41,,B-612,D-656
10575,C-654,,9/6/2015 0:00:00,F,HH,C-884,HH,2016,Removed,,11/1/2016 0:00:00,9.91,,1.16,B-106,C-884
10576,B-292,,9/6/2015 0:00:00,F,R,C-322,R,2016,In CS,,,15.58,,,A-454,C-322
10577,B-750,,9/7/2015 0:00:00,M,F,A-194,F,2016,In CS,,,10.91,,,C-916,A-194
10578,D-950,,9/8/2015 0:00:00,M,V,A-717,V,2016,Dead,5/16/2018 0:00:00,,6.00,2.66,,D-567,A-717
10579,A-412,,9/8/2015 0:00:00,F,S,D-313,S,2016,Removed,,10/18/2019 0:00:00,10.83,,4.08,C-053,D-313
10580,D-098,,9/9/2015 0:00:00,F,V,A-640,V,2016,Dead,11/15/2018 0:00:00,,10.83,3.16,,C-023,A-640
10581,C-650,,9/12/2015 0:00:00,M,HH,B-538,HH,2016,Removed,,11/1/2016 0:00:00,10.83,,1.16,A-647,B-538
10582,A-857,,9/13/2015 0:00:00,F,R,B-587,R,2016,In CS,,,7.91,,,C-069,B-587
10583,E-907,,9/14/2015 0:00:00,F,HH,D-164,HH,2016,Dead,5/24/2016 0:00:00,,21.41,0.66,,B-467,D-164
10584,E-395,,9/15/2015 0:00:00,M,F,D-402,F,2016,Removed,,10/26/2016 0:00:00,6.00,,1.08,C-471,D-402
10585,E-390,,9/15/2015 0:00:00,F,F,C-537,F,2016,In CS,,,4.91,,,C-916,C-537
10586,B-295,,9/16/2015 0:00:00,M,R,C-454,R,2016,Removed,,10/28/2016 0:00:00,9.83,,1.08,B-614,C-454
10587,E-396,,9/18/2015 0:00:00,F,HH,A-896,HH,2016,Removed,,10/26/2016 0:00:00,13.83,,1.08,C-007,A-896
10588,A-864,,9/18/2015 0:00:00,F,F,B-571,F,2016,In CS,,,8.91,,,A-208,B-571
10589,B-739,,9/20/2015 0:00:00,M,S,B-082,S,2016,Removed,,10/17/2019 0:00:00,9.91,,4.08,E-139,B-082
10590,E-890,,9/20/2015 0:00:00,M,V,A-538,V,2016,Dead,9/26/2016 0:00:00,,20.66,1.00,,D-179,A-538
10591,D-955,,9/20/2015 0:00:00,M,V,B-135,V,2016,In CS,,,6.75,,,D-747,B-135
10592,B-302,,9/21/2015 0:00:00,F,KK,A-657,KK,2016,Removed,,11/7/2018 0:00:00,9.83,,3.16,B-101,A-657
10593,D-094,,9/21/2015 0:00:00,F,V,B-115,V,2016,In CS,,,8.91,,,C-698,B-115
10594,B-749,,9/22/2015 0:00:00,M,F,C-002,F,2016,In CS,,,9.91,,,C-916,C-002
10595,B-283,,9/22/2015 0:00:00,M,S,E-136,S,2016,In CS,,,13.66,,,B-097,E-136
10596,B-752,,9/23/2015 0:00:00,M,F,D-321,F,2016,Dead,11/30/2016 0:00:00,,9.83,1.16,,B-834,D-321
10597,D-954,,9/23/2015 0:00:00,M,V,C-568,V,2016,In CS,,,4.08,,,C-476,C-568
10598,C-205,,9/23/2015 0:00:00,F,KK,D-227,KK,2016,Removed,,11/7/2018 0:00:00,16.66,,3.16,A-566,D-227
10599,B-747,,9/24/2015 0:00:00,M,S,D-593,S,2016,Removed,,10/23/2019 0:00:00,10.75,,4.08,C-501,D-593
10600,B-756,,9/25/2015 0:00:00,F,F,C-692,nQQ,2016,In CS,,,16.50,,,B-573,C-692
10601,A-867,,9/26/2015 0:00:00,F,F,B-423,nQQ,2016,In CS,,,15.75,,,D-760,B-423
10602,E-402,,9/27/2015 0:00:00,F,HH,A-567,HH,2016,Removed,,10/27/2016 0:00:00,13.83,,1.08,C-014,A-567
10603,C-212,,9/28/2015 0:00:00,F,KK,D-678,KK,2016,Dead,6/7/2017 0:00:00,,10.91,1.75,,D-180,D-678
10604,E-901,,9/29/2015 0:00:00,U,KK,C-504,KK,2016,Stillbirth,9/29/2015 0:00:00,,7.00,0.00,,B-467,C-504
10605,D-096,,9/29/2015 0:00:00,M,V,A-502,V,2016,In CS,,,18.66,,,D-179,A-502
10606,B-294,,10/2/2015 0:00:00,M,R,B-993,R,2016,In CS,,,9.83,,,A-454,B-993
10607,C-657,,10/3/2015 0:00:00,F,V,C-010,V,2016,In CS,,,9.91,,,B-147,C-010
10608,B-741,,10/3/2015 0:00:00,M,S,E-161,S,2016,Removed,,10/17/2019 0:00:00,11.91,,4.00,E-077,E-161
10609,E-913,,10/4/2015 0:00:00,F,S,D-592,S,2016,Dead,7/8/2016 0:00:00,,12.00,0.75,,C-053,D-592
10610,A-429,,10/8/2015 0:00:00,F,F,C-743,F,2016,In CS,,,11.91,,,A-494,C-743
10611,C-196,,10/8/2015 0:00:00,F,S,B-623,S,2016,Removed,,12/16/2019 0:00:00,6.08,,4.16,D-237,B-623
10612,D-523,,10/9/2015 0:00:00,M,V,C-548,V,2016,In CS,,,5.08,,,D-747,C-548
10613,D-956,,10/10/2015 0:00:00,M,V,C-266,V,2016,In CS,,,10.91,,,A-598,C-266
10614,A-409,,10/15/2015 0:00:00,F,HH,A-925,HH,2016,Removed,,10/19/2016 0:00:00,18.83,,1.00,B-850,A-925
10615,E-916,,10/17/2015 0:00:00,M,MM,E-054,MM,2016,Dead,9/1/2016 0:00:00,,10.83,0.91,,B-152,E-054
10616,E-411,,10/20/2015 0:00:00,F,F,A-199,F,2016,In CS,,,10.83,,,A-208,A-199
10617,B-768,,10/20/2015 0:00:00,F,V,A-240,V,2016,In CS,,,7.91,,,C-247,A-240
10618,D-515,,10/23/2015 0:00:00,M,KK,E-271,KK,2016,Dead,10/25/2016 0:00:00,,6.08,1.00,,D-237,E-271
10619,D-095,,10/23/2015 0:00:00,M,V,E-152,V,2016,Dead,4/27/2018 0:00:00,,16.91,2.50,,A-598,E-152
10620,A-411,,10/27/2015 0:00:00,M,R,C-016,S,2016,Removed,,10/24/2019 0:00:00,8.75,,4.00,B-612,C-016
10621,A-865,,10/29/2015 0:00:00,F,F,C-292,F,2016,Dead,3/14/2018 0:00:00,,19.66,2.41,,A-136,C-292
10622,D-525,,10/30/2015 0:00:00,F,F,D-574,F,2016,In CS,,,22.75,,,E-214,D-574
10623,C-213,,11/1/2015 0:00:00,M,MM,B-468,F,2016,In CS,,,11.83,,,C-471,B-468
10624,C-645,,11/5/2015 0:00:00,M,S,B-102,S,2016,Removed,,10/17/2019 0:00:00,9.00,,3.91,A-581,B-102
10625,B-304,,11/20/2015 0:00:00,F,F,D-277,F,2016,In CS,,,12.91,,,C-916,D-277
10626,D-964,,11/20/2015 0:00:00,F,F,D-277,F,2016,In CS,,,12.91,,,C-916,D-277
10627,D-957,,11/20/2015 0:00:00,M,V,A-732,V,2016,In CS,,,6.08,,,C-476,A-732
10628,D-087,,11/21/2015 0:00:00,F,F,B-576,F,2016,In CS,,,9.00,,,C-471,B-576
10629,A-401,,11/27/2015 0:00:00,F,F,C-376,F,2016,In CS,,,18.75,,,A-208,C-376
10630,A-847,,12/5/2015 0:00:00,F,R,B-981,R,2016,Dead,10/28/2016 0:00:00,,11.16,0.83,,A-454,B-981
10631,B-296,,1/5/2016 0:00:00,M,R,B-953,R,2016,In CS,,,16.08,,,B-612,B-953
10632,E-927,,6/1/2016 0:00:00,U,F,B-040,F,2017,Dead,6/1/2016 0:00:00,,18.25,0.00,,B-640,B-040
10633,E-921,,6/2/2016 0:00:00,F,HH,A-312,HH,2017,Dead,6/2/2016 0:00:00,,5.75,0.00,,C-888,A-312
10634,E-922,,6/14/2016 0:00:00,F,KK,A-316,KK,2017,Dead,1/17/2017 0:00:00,,4.83,0.58,,B-916,A-316
10635,A-873,,6/20/2016 0:00:00,M,S,A-277,S,2017,Removed,,11/1/2019 0:00:00,7.75,,3.41,A-281,A-277
10636,E-965,,6/24/2016 0:00:00,F,F,D-874,F,2017,Dead,3/8/2017 0:00:00,,4.83,0.75,,B-165,D-874
10637,B-315,,6/27/2016 0:00:00,M,S,B-648,S,2017,Removed,,10/30/2019 0:00:00,5.75,,3.33,D-812,B-648
10638,E-952,,6/29/2016 0:00:00,F,HH,C-788,HH,2017,Removed,,10/27/2016 0:00:00,11.66,,0.33,B-106,C-788
10639,E-967,,7/3/2016 0:00:00,F,HH,E-074,HH,2017,Removed,,10/27/2016 0:00:00,13.66,,0.25,A-647,E-074
10640,E-960,,7/3/2016 0:00:00,F,HH,D-347,HH,2017,Removed,,12/2/2016 0:00:00,8.75,,0.41,B-535,D-347
10641,A-438,,7/5/2016 0:00:00,F,S,D-866,S,2017,Removed,,12/16/2019 0:00:00,4.75,,3.41,E-071,D-866
10642,C-224,,7/8/2016 0:00:00,M,R,B-656,R,2017,In CS,,,4.83,,,D-763,B-656
10643,E-966,,7/9/2016 0:00:00,F,KK,E-048,KK,2017,Dead,4/8/2017 0:00:00,,15.58,0.75,,C-921,E-048
10644,E-930,,7/10/2016 0:00:00,F,R,B-121,R,2017,Dead,3/27/2017 0:00:00,,8.66,0.66,,B-611,B-121
10645,E-955,,7/11/2016 0:00:00,F,HH,C-946,HH,2017,Dead,1/23/2017 0:00:00,,7.66,0.50,,B-152,C-946
10646,B-314,,7/12/2016 0:00:00,F,S,E-210,S,2017,Removed,,10/25/2019 0:00:00,9.75,,3.25,C-053,E-210
10647,E-961,,7/12/2016 0:00:00,M,HH,D-421,HH,2017,Removed,,12/13/2016 0:00:00,5.75,,0.41,C-047,D-421
10648,E-606,,7/12/2016 0:00:00,F,V,C-307,V,2017,In CS,,,11.66,,,B-340,C-307
10649,E-415,,7/13/2016 0:00:00,M,R,E-182,R,2017,In CS,,,11.66,,,C-951,E-182
10650,A-878,,7/14/2016 0:00:00,M,S,C-134,S,2017,Removed,,10/17/2019 0:00:00,4.08,,3.25,A-268,C-134
10651,E-944,,7/15/2016 0:00:00,M,HH,C-077,HH,2017,Removed,,11/16/2016 0:00:00,6.83,,0.33,C-047,C-077
10652,B-776,,7/17/2016 0:00:00,M,KK,C-904,KK,2017,Removed,,11/1/2018 0:00:00,9.75,,2.33,C-921,C-904
10653,E-943,,7/18/2016 0:00:00,M,HH,C-074,HH,2017,Removed,,12/2/2016 0:00:00,6.83,,0.41,B-108,C-074
10654,B-777,,7/19/2016 0:00:00,M,R,D-745,R,2017,In CS,,,11.75,,,B-170,D-745
10655,E-951,,7/21/2016 0:00:00,M,HH,C-722,HH,2017,Removed,,11/2/2016 0:00:00,13.50,,0.33,B-152,C-722
10656,E-935,,7/22/2016 0:00:00,M,HH,B-663,HH,2017,Removed,,10/20/2016 0:00:00,4.75,,0.25,C-071,B-663
10657,A-432,,7/24/2016 0:00:00,F,MM,C-539,MM,2017,In CS,,,5.66,,,C-521,C-539
10658,E-931,,7/25/2016 0:00:00,M,R,B-139,S,2017,Dead,11/2/2016 0:00:00,,7.50,0.33,,A-699,B-139
10659,C-225,,7/25/2016 0:00:00,M,R,C-036,R,2017,In CS,,,8.66,,,C-542,C-036
10660,E-934,,7/26/2016 0:00:00,M,R,B-540,R,2017,Dead,6/7/2017 0:00:00,,10.66,0.91,,C-951,B-540
10661,E-950,,7/26/2016 0:00:00,F,HH,C-446,HH,2017,Removed,,12/7/2016 0:00:00,10.75,,0.41,B-808,C-446
10662,E-945,,7/26/2016 0:00:00,M,HH,C-099,HH,2017,Removed,,10/19/2016 0:00:00,5.83,,0.25,C-047,C-099
10663,E-964,,7/27/2016 0:00:00,F,HH,D-782,HH,2017,Dead,11/29/2016 0:00:00,,8.75,0.33,,C-954,D-782
10664,E-933,,7/30/2016 0:00:00,F,HH,B-462,HH,2017,Dead,9/8/2016 0:00:00,,15.58,0.16,,C-888,B-462
10665,E-940,,7/30/2016 0:00:00,F,S,B-990,S,2017,Dead,2/1/2018 0:00:00,,11.58,1.58,,B-467,B-990
10666,E-926,,7/31/2016 0:00:00,M,KK,A-989,KK,2017,Dead,4/26/2017 0:00:00,,15.58,0.75,,B-170,A-989
10667,E-969,,7/31/2016 0:00:00,M,S,E-289,S,2017,Dead,5/8/2017 0:00:00,,5.83,0.83,,A-213,E-289
10668,E-942,,8/3/2016 0:00:00,M,R,C-021,R,2017,Dead,8/11/2016 0:00:00,,9.50,0.00,,C-442,C-021
10669,E-932,,8/5/2016 0:00:00,F,R,B-408,R,2017,Dead,8/5/2016 0:00:00,,12.58,0.00,,B-614,B-408
10670,E-599,,8/8/2016 0:00:00,F,V,B-599,V,2017,In CS,,,7.75,,,A-304,B-599
10671,E-920,,8/10/2016 0:00:00,F,F,A-255,F,2017,Dead,2/6/2017 0:00:00,,8.83,0.50,,B-155,A-255
